20.000000,85.000000,13.000000,96.000000,17.000000,8.600000,6.000000,19.000000,2.400000,8.900000,12.000000,136.000000,20.000000,0.000000,0.000000
9.800000,50.000000,19.000000,6.300000,6.100000,21.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.500000,5.800000,40.000000,7.400000,12.000000,2.300000,16.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.000000,12.000000,3.500000,14.000000,35.000000,39.000000,11.000000,134.000000,101.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.000000,3.400000,2.500000,47.000000,15.000000,44.000000,4.800000,16.000000,11.000000,59.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.000000,3.800000,72.000000,54.000000,8.800000,9.000000,160.000000,133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.000000,7.200000,17.000000,1.700000,3.700000,19.000000,30.000000,38.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.000000,8.600000,10.000000,18.000000,9.100000,8.400000,4.300000,12.000000,35.000000,3.900000,0.000000,0.000000,0.000000,0.000000,0.000000
3.600000,7.500000,11.000000,8.900000,11.000000,4.700000,23.000000,13.000000,36.000000,8.500000,87.000000,0.000000,0.000000,0.000000,0.000000
101.000000,68.000000,3.800000,18.000000,9.300000,65.000000,36.000000,3.100000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.000000,89.000000,15.000000,4.400000,3.600000,75.000000,44.000000,2.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.000000,7.100000,21.000000,22.000000,9.900000,28.000000,11.000000,16.000000,45.000000,8.200000,4.900000,8.900000,7.300000,26.000000,0.000000
48.000000,7.900000,31.000000,5.400000,1.400000,47.000000,8.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.600000,27.000000,16.000000,9.100000,1.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.300000,7.700000,14.000000,3.800000,6.500000,32.000000,8.600000,9.800000,40.000000,7.000000,40.000000,0.000000,0.000000,0.000000,0.000000
7.100000,4.200000,2.000000,10.000000,99.000000,46.000000,18.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.600000,9.700000,24.000000,4.700000,30.000000,4.600000,4.900000,29.000000,12.000000,13.000000,46.000000,0.000000,0.000000,0.000000,0.000000
37.000000,39.000000,6.000000,23.000000,5.600000,33.000000,10.000000,3.600000,7.000000,68.000000,43.000000,24.000000,10.000000,65.000000,0.000000
17.000000,15.000000,6.100000,9.600000,5.600000,23.000000,4.900000,2.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.500000,34.000000,18.000000,77.000000,28.000000,4.500000,11.000000,44.000000,12.000000,5.700000,8.300000,34.000000,5.900000,0.000000,0.000000
10.000000,7.800000,6.500000,7.500000,15.000000,13.000000,44.000000,3.100000,26.000000,6.400000,0.000000,0.000000,0.000000,0.000000,0.000000
5.500000,3.000000,4.200000,7.800000,9.700000,16.000000,19.000000,70.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.000000,18.000000,8.200000,11.000000,14.000000,2.100000,24.000000,3.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.000000,12.000000,11.000000,3.700000,25.000000,23.000000,20.000000,59.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.000000,43.000000,1.300000,17.000000,50.000000,31.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.000000,2.700000,2.900000,108.000000,23.000000,5.900000,101.000000,16.000000,154.000000,59.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.000000,63.000000,101.000000,104.000000,13.000000,11.000000,59.000000,18.000000,8.300000,7.700000,37.000000,18.000000,6.100000,9.100000,0.000000
11.000000,12.000000,18.000000,3.500000,4.600000,7.600000,39.000000,71.000000,13.000000,13.000000,7.900000,50.000000,0.000000,0.000000,0.000000
11.000000,2.700000,54.000000,4.500000,3.900000,7.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.000000,3.200000,15.000000,72.000000,11.000000,16.000000,3.400000,19.000000,5.600000,46.000000,0.000000,0.000000,0.000000,0.000000,0.000000
216.000000,43.000000,5.600000,19.000000,72.000000,13.000000,8.800000,17.000000,10.000000,5.600000,3.700000,43.000000,0.000000,0.000000,0.000000
58.000000,6.400000,30.000000,41.000000,1.900000,100.000000,21.000000,3.300000,33.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.000000,15.000000,3.500000,37.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.000000,4.900000,11.000000,21.000000,143.000000,8.300000,8.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.000000,8.000000,11.000000,20.000000,8.800000,33.000000,28.000000,63.000000,87.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.300000,17.000000,13.000000,2.500000,6.900000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.000000,38.000000,66.000000,15.000000,15.000000,7.800000,4.700000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.000000,82.000000,7.700000,3.700000,3.600000,63.000000,102.000000,33.000000,37.000000,109.000000,182.000000,238.000000,17.000000,21.000000,0.000000
6.500000,6.000000,2.700000,5.700000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.700000,33.000000,21.000000,4.000000,25.000000,6.500000,7.700000,7.000000,18.000000,29.000000,8.000000,45.000000,0.000000,0.000000,0.000000
17.000000,15.000000,11.000000,5.800000,21.000000,3.600000,19.000000,14.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.300000,40.000000,22.000000,9.200000,83.000000,59.000000,2.900000,5.600000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.300000,49.000000,8.700000,28.000000,13.000000,29.000000,7.200000,1.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.000000,6.900000,5.600000,4.200000,12.000000,11.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.700000,13.000000,2.000000,27.000000,15.000000,57.000000,7.500000,12.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.400000,9.000000,3.400000,2.100000,16.000000,97.000000,19.000000,99.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.000000,59.000000,28.000000,3.200000,5.700000,6.400000,6.500000,8.200000,9.800000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.000000,4.400000,31.000000,11.000000,89.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.000000,69.000000,8.200000,12.000000,13.000000,10.000000,4.800000,8.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.000000,5.600000,23.000000,4.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.200000,60.000000,11.000000,23.000000,3.500000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.000000,15.000000,80.000000,2.700000,14.000000,23.000000,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.000000,29.000000,35.000000,25.000000,29.000000,9.300000,11.000000,2.600000,10.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.000000,3.600000,10.000000,119.000000,14.000000,21.000000,28.000000,4.400000,21.000000,25.000000,19.000000,28.000000,71.000000,12.000000,0.000000
22.000000,7.100000,35.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.000000,25.000000,13.000000,49.000000,132.000000,13.000000,14.000000,9.800000,8.400000,1.900000,86.000000,0.000000,0.000000,0.000000,0.000000
53.000000,133.000000,19.000000,4.300000,7.800000,15.000000,20.000000,19.000000,2.300000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.600000,31.000000,2.600000,11.000000,3.300000,38.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.000000,5.700000,17.000000,2.400000,8.900000,32.000000,110.000000,76.000000,7.400000,8.500000,0.000000,0.000000,0.000000,0.000000,0.000000
19.000000,21.000000,7.800000,1.300000,6.300000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.100000,53.000000,6.000000,5.200000,19.000000,95.000000,8.200000,27.000000,10.000000,6.400000,28.000000,35.000000,0.000000,0.000000,0.000000
2.100000,3.500000,15.000000,11.000000,40.000000,19.000000,8.600000,14.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.000000,31.000000,7.100000,3.800000,50.000000,8.600000,7.800000,5.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.000000,117.000000,108.000000,50.000000,31.000000,7.000000,3.000000,13.000000,5.600000,9.500000,0.000000,0.000000,0.000000,0.000000,0.000000
6.900000,2.200000,7.700000,32.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.900000,4.100000,12.000000,6.400000,4.700000,64.000000,12.000000,16.000000,40.000000,6.600000,0.000000,0.000000,0.000000,0.000000,0.000000
96.000000,6.200000,58.000000,26.000000,11.000000,1.600000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
